game_id,player_id,min_on,min_off,min_so
617065,46484,76,,
627455,55545,,89,
627455,32332,,45,
627455,53334,,61,
627455,14177,89,,
627455,51865,45,,
627455,36463,61,,
616896,55545,,35,
616896,51687,,60,
616896,36463,,54,
616896,44204,60,,
616896,50844,35,,
616896,46484,54,,
617211,36463,,46,
617211,55479,46,,
616936,55479,,70,
616936,51865,,62,
616936,46484,,53,
616936,51687,62,,
616936,5556,53,,
616936,55851,70,,
617173,51365,,46,
617173,55479,,89,
617173,46484,,82,
617173,55476,82,,
617173,55477,46,,
617173,44204,89,,
616939,51865,,80,
616939,51687,80,,
616952,55479,,75,
616952,51865,,65,
616952,46484,,59,
616952,51687,65,,
616952,5556,59,,
616952,36463,75,,
617023,5204,,65,
617023,46484,,72,
617023,51687,65,,
617023,36463,72,,
617334,55476,,85,
617334,55479,,83,
617334,36304,,83,
617334,44204,,,70
617334,54244,85,,
617334,51687,83,,
617334,46484,83,,
617003,55476,,55,
617003,46484,55,,
629452,55545,,46,
629452,55479,,65,
629452,5556,,77,
629452,51687,65,,
629452,46484,46,,
629452,36463,77,,
629654,36304,,83,
629654,36463,83,,
617313,1010,,77,
617313,36304,,41,
617313,51365,77,,
617313,36463,41,,
616942,44204,,25,
616942,36304,,52,
616942,50844,,,75
616942,49870,25,,
616942,46484,52,,
617225,55476,,66,
617225,53326,,74,
617225,55477,66,,
617225,55851,74,,
630437,55479,,78,
630437,53268,,72,
630437,49870,72,,
630437,55851,78,,
617063,14177,,77,
617063,55479,,86,
617063,5556,,82,
617063,44173,77,,
617063,55851,86,,
617063,46484,82,,
617331,1010,,24,
617331,55479,,89,
617331,55477,24,,
617331,46484,89,,
616969,51399,,89,
616969,46484,,82,
616969,53268,,87,
616969,55477,89,,
616969,44204,87,,
616969,34287,82,,
617267,51399,,75,
617267,50844,,80,
617267,46484,,64,
617267,44204,64,,
617267,34287,80,,
617267,57821,75,,
631087,49870,,32,
631087,50844,,73,
631087,44204,32,,
631087,57821,73,,
617024,57821,,70,
617024,46484,,76,
617024,34287,70,,
617024,55851,76,,
616950,51399,,37,
616950,44204,,80,
616950,50844,,64,
616950,55851,37,,
616950,46484,80,,
616950,53268,64,,
617131,44204,,70,
617131,46484,,81,
617131,51399,81,,
617131,55851,70,,
616860,34287,,86,
616860,55479,,63,
616860,46484,,73,
616860,51399,86,,
616860,44204,63,,
616860,50844,73,,
617315,34287,,38,
617315,55479,,73,
617315,46484,,77,
617315,51399,77,,
617315,44204,73,,
617315,50844,38,,
616915,44204,,69,
616915,55479,,89,
616915,55851,69,,
616915,46484,89,,
632897,57821,,77,
632897,55479,,38,
632897,55851,38,,
632897,46484,77,,
616988,49870,,79,
616988,57821,,89,
616988,55545,89,,
616988,55851,79,,
616980,49870,,66,
616980,14177,,89,
616980,57821,,83,
616980,55477,89,,
616980,55545,83,,
616980,55851,66,,
633640,44204,,60,
633640,57821,,70,
633640,46484,,83,
633640,34287,83,,
633640,55479,60,,
633640,55851,70,,
617395,44204,,68,
617395,57821,,60,
617395,46484,,68,
617395,34287,60,,
617395,55479,68,,
617395,55851,68,,
617006,34287,,86,
617006,55479,,82,
617006,36304,,85,
617006,55545,86,,
617006,44204,85,,
617006,55851,82,,
617093,34287,,78,
617093,55479,,69,
617093,55851,,61,
617093,55545,78,,
617093,44204,69,,
617093,50844,61,,
617034,34287,,70,
617034,57821,,83,
617034,46484,,62,
617034,44173,70,,
617034,44204,83,,
617034,50844,62,,
616945,49870,,70,
616945,55479,,83,
616945,50844,,89,
616945,44204,70,,
616945,51687,83,,
616945,51865,89,,
629263,54244,,67,
629263,51687,67,,
617078,44204,,78,
617078,55479,,84,
617078,53268,,74,
617078,51687,78,,
617078,5556,74,,
617078,55851,84,,
617203,34287,,75,
617203,53268,75,,
616946,5204,,62,
616946,36304,,74,
616946,55545,62,,
616946,53334,74,,
617118,55851,,65,
617118,53334,65,,
617329,55545,,46,
617329,53326,,76,
617329,5556,,70,
617329,51687,76,,
617329,55851,70,,
617329,53268,46,,
616996,55476,,85,
616996,55545,85,,
617244,51399,,26,
617244,53268,,65,
617244,1010,,,24
617244,51365,26,,
617244,55479,65,,
617036,5204,,46,
617036,50844,,63,
617036,5556,,68,
617036,53334,46,,
617036,55851,68,,
617346,5204,,60,
617346,51687,60,,
631301,55479,,84,
631301,53268,,79,
631301,5556,84,,
631301,55851,79,,
617307,14177,,74,
617307,55479,,80,
617307,55477,74,,
617307,34287,80,,
607006,44154,,46,
607006,1010,,46,
607006,21776,,55,
607006,51740,46,,
607006,51399,46,,
607006,52216,55,,
597891,20578,,56,
597891,30472,,57,
597891,9303,,81,
597891,4733,57,,
597891,21776,56,,
597891,52216,81,,
598843,30472,,66,
598843,5556,,80,
598843,9303,,87,
598843,4733,66,,
598843,52216,87,,
598843,45355,80,,
599397,30472,,64,
599397,52216,,57,
599397,51687,64,,
599397,5556,57,,
600823,32332,,76,
600823,47248,,67,
600823,45355,,81,
600823,49459,76,,89
600823,21776,67,,
600823,52216,81,,
602596,51687,,82,
602596,9303,,74,
602596,45355,,74,
602596,5556,74,,
602596,47248,74,,
602596,52216,82,,
605097,14177,,28,
605097,5556,,84,
605097,45355,,73,
605097,49870,28,,
605097,52216,73,,
605097,9303,84,,
615189,51399,,65,
615189,45355,,79,
615189,50844,65,,
615189,52216,79,,
615327,21233,,58,
615327,32332,,71,
615327,45355,,64,
615327,20578,58,,
615327,21776,64,,
615327,52216,71,,
615930,5204,,52,
615930,30699,,76,
615930,20578,52,,
615930,52216,76,,
611978,20578,,88,
611978,30699,,74,
611978,34287,74,,
611978,52216,88,,
599412,4733,,63,
599412,47248,,66,
599412,45355,,81,
599412,44154,,,65
599412,51740,66,,
599412,32332,63,,
599412,21776,81,,
600394,20578,,55,
600394,5204,,78,
600394,51399,78,,
600394,49459,55,,
601741,5204,,57,
601741,9303,,68,
601741,21776,57,,
601741,47248,68,,
605055,14177,,64,
605055,21776,,75,
605055,5204,64,,
605055,5556,75,,
606125,21776,,45,
606125,47248,,74,
606125,5556,45,,
606125,9303,74,,
606075,5556,,89,
606075,47248,,84,
606075,49459,89,,
606075,9303,84,,
606564,47248,,89,
606564,51687,89,,
607055,32332,,77,
607055,47248,,82,
607055,5204,77,,
607055,9303,82,,
607081,20578,,68,
607081,32332,,77,
607081,47248,,68,
607081,5204,77,,
607081,21776,68,,
607081,9303,68,,
607730,47248,,76,
607730,21776,76,,
608088,32332,,84,
608088,47248,,84,
608088,21776,84,,
608088,9303,84,,
609563,20578,,61,
609563,21776,61,,
609939,32332,,59,
609939,21776,,83,
609939,44204,,,90
609939,20578,59,,
609939,4733,83,,
610410,51399,,24,
610410,51720,,77,
610410,20578,24,,
610410,47248,77,,
610695,51720,,79,
610695,47248,79,,
611127,5204,,89,
611127,51720,,65,
611127,49459,89,,
611127,47248,65,,
611731,20578,,46,
611731,32332,,58,
611731,51720,,75,
611731,49459,46,,
611731,21776,58,,
611731,47248,75,,
611947,5204,,78,
611947,51720,,67,
611947,4733,78,,
611947,30699,67,,
612088,49649,,72,
612088,20578,,76,
612088,51720,,46,
612088,47194,72,,
612088,4733,76,,
612088,30699,46,,
613495,44204,,,90
594026,45355,,68,
594026,34287,68,,
594157,34287,,81,
594157,50844,,89,
594157,20578,89,,
594157,45355,81,,
593833,34287,,89,
593833,45355,89,,
590059,21776,,64,
590059,4733,,78,
590059,45355,,64,
590059,49459,64,,
590059,51687,78,,
590059,9303,64,,
610276,32332,,71,
610276,47248,,54,
610276,45355,,79,
610276,20578,71,,
610276,49459,79,,
610276,51720,54,,
588626,14177,,62,
588626,5204,,62,
588626,5556,,74,
588626,51399,62,,
588626,20578,62,,
588626,47248,74,,
598898,30472,,77,
598898,21776,,80,
598898,20578,77,,
598898,4733,80,,
599318,30472,,60,
599318,5556,,86,
599318,9303,,67,
599318,1010,,,84
599318,51399,86,,
599318,4733,60,,
599318,45355,67,,
614033,5204,,65,
614033,34287,,,78
614033,50844,65,,
614248,5204,,79,
614248,50844,79,,
614472,32332,,73,
614472,5556,,66,
614472,45355,,60,
614472,47248,,,35
614472,4733,60,,
614472,50844,73,,
614472,30699,66,,
588559,4733,,78,
588559,45355,,88,
588559,51687,78,,
588559,47248,88,,
588939,4733,,77,
588939,45355,,69,
588939,20578,77,,
588939,47248,69,,
589032,14177,,65,
589032,4733,,73,
589032,5556,,73,
589032,51399,65,,
589032,20578,73,,
589032,47248,73,,
589755,50869,,40,
589755,21776,,80,
589755,45355,,46,
589755,51399,40,,
589755,51687,80,,
589755,9303,46,,
590515,4733,,46,
590515,21776,,46,
590515,47248,,66,
590515,20578,46,,
590515,51687,66,,
590515,9303,46,,
592190,49870,,64,
592190,4733,,46,
592190,21776,,65,
592190,47194,,,46
592190,51399,46,,
592190,51687,65,,
592190,45355,64,,
613386,32332,,82,
613386,47248,,64,
613386,45355,,83,
613386,20578,82,,
613386,21776,64,,
613386,51720,83,,
573106,15089,,60,
573106,22272,60,,
573105,46377,,63,
573105,49459,,61,
573105,5556,,82,
573105,49461,63,,
573105,9758,61,,
573105,47248,82,,
577160,41203,,55,
577160,49870,55,,
577479,22272,,63,
577479,21776,63,,
578033,14177,,82,
578033,49459,,80,
578033,5556,,81,
578033,22272,80,,
578033,20578,82,,
578033,47248,81,,
578717,21776,,70,
578717,30699,,41,
578717,14177,,,59
578717,20578,70,,
578717,47248,41,,
578664,44093,,84,
578664,47248,84,,
559697,15089,,71,
559697,5556,,86,
559697,20578,86,,
559697,30699,71,,
568595,36541,,55,
568595,20578,55,,
568555,20578,,74,
568555,5556,,81,
568555,41203,,,86
568555,46377,90,,
568555,22272,81,,
568555,49459,74,,
570230,21776,,71,
570230,20578,,46,
570230,5556,,46,
570230,49870,71,,
570230,22272,46,,
570230,9758,46,,
570712,22272,,88,
570712,20578,,62,
570712,5556,,93,
570712,49870,88,,
570712,21776,62,,
570712,47248,93,,
559975,21776,,82,
559975,21689,,63,
559975,49459,63,,
559975,9758,90,,
559975,5556,82,,
568565,21776,,81,
568565,20578,,81,
568565,22272,81,,
568565,49459,81,,
568565,9758,90,,
568541,21776,,74,
568541,30699,,74,
568541,22272,74,,
568541,9758,74,,
567572,36541,,83,
567572,5556,,83,
567572,22272,83,,
567572,44093,83,,
568594,20578,,67,
568594,9758,67,,
568587,21776,,73,
568587,20578,,46,
568587,22272,46,,
568587,9758,73,,
570218,22272,,79,
570218,47248,,73,
570218,49459,79,,
570218,20578,73,,
572585,47248,,76,
572585,49459,76,,
575124,49459,,88,
575124,21689,,46,
575124,20578,46,,
575124,50951,88,,
577513,49459,,81,
577513,30699,81,,
575778,14177,,70,
575778,21776,,74,
575778,20578,70,,
575778,30699,74,,
576698,22272,,46,
576698,30699,46,,
579640,51215,,60,
579640,47248,,46,
579640,49870,60,,
579640,22272,46,,
579687,49459,,68,
579687,36541,,80,
579687,20578,80,,
579687,45355,68,,
581049,5556,,74,
581049,45355,74,,
581368,5556,,81,
581368,45355,81,,
581915,49870,,67,
581915,49459,,71,
581915,36541,,81,
581915,41203,67,,
581915,20578,81,,
581915,45355,71,,
581874,36541,,46,
581874,14177,,,72
581874,20578,46,,
582335,22272,,76,
582335,49459,,63,
582335,30699,,84,
582335,51259,76,,
582335,45355,63,,
582335,47248,84,,
582866,22272,,62,
582866,49459,,76,
582866,51259,76,,
582866,47248,62,,
583718,49459,,76,
583718,21689,,89,
583718,20578,,,87
583718,51399,89,,
583718,49870,76,,
560698,22272,,61,
560698,15089,,61,
560698,21776,61,,
560698,9758,61,,
560693,21776,,71,
560693,45355,,88,
560693,9758,88,,
560693,5556,71,,
560682,21776,,66,
560682,45355,,66,
560682,9758,66,,
560682,5556,66,,
576154,9758,,80,
576154,45355,80,,
561928,9758,,78,
561928,45355,78,,
568596,22272,,54,
568596,36541,,54,
568596,9758,,87,
568596,21776,54,,
568596,15089,54,,
568596,45355,87,,
564034,15089,,68,
564034,30699,,76,
564034,20578,68,,
564034,9758,76,,
562178,22272,,75,
562178,36541,,75,
562178,21776,75,,
562178,20578,75,,
568581,21776,,70,
568581,20578,,77,
568581,22272,70,,
568581,15089,77,,
568574,20578,,66,
568574,22272,66,,
570238,36541,,,83
570291,20578,,71,
570291,47248,71,,
572280,22272,,86,
572280,13854,,82,
572280,21776,86,,
572280,20578,82,,
572259,22272,,63,
572259,30699,,58,
572259,21776,63,,
572259,47248,58,,
571301,22272,,68,
571301,21776,68,,
572257,9758,,73,
572257,13854,73,,
572580,22272,,65,
572580,49870,65,,
527263,13755,,71,
527263,21776,,46,
527263,14177,71,,
527263,43715,46,,
530940,36541,,70,
530940,7820,,70,
530940,21689,70,,
530940,45355,70,,
530936,13755,,75,
530936,36541,,75,
530936,41795,,19,
530936,21689,75,,
530936,43715,19,,
530936,45355,75,,
530924,5204,,86,
530924,43715,,77,
530924,21689,86,,
530924,45355,77,,
530911,21776,,67,
530911,7820,,84,
530911,45355,67,,
530911,35556,84,,
531471,21776,,71,
531471,36541,,71,
531471,35556,,82,
531471,21689,71,,
531471,43715,71,,
531471,45355,82,,
526745,5204,,66,
526745,45355,,71,
526745,37206,71,,
526745,35934,66,,
533869,1638,,63,
533869,36541,,63,
533869,35934,63,,
533869,45355,63,,
534999,21776,,50,
534999,35934,,82,
534999,9758,,89,
534999,37206,,,47
534999,41203,50,,
534999,44093,82,,
534999,1638,89,,
538385,35934,,76,
538385,9758,,76,
538385,44584,76,,
538385,45355,76,,
546480,14177,,40,
546480,5675,,61,
546480,35556,,61,
546480,35934,61,,
546480,43715,40,,
546480,9758,61,,
546449,44584,,70,
546449,5675,,87,
546449,9758,70,,
546449,35556,87,,
524872,21776,,83,
524872,9758,,80,
524872,45355,83,,
524872,7820,80,,
526859,21776,,72,
526859,9758,,85,
526859,45355,72,,
526859,7820,85,,
526760,35556,,89,
526760,7820,89,,
526755,7820,,75,
526755,45355,75,,
528148,13755,,85,
528148,35556,,17,
528148,37206,79,,
528148,21689,85,,
528148,45355,17,79,
530962,36541,,76,
530962,7820,,71,
530962,21689,76,,
530962,45355,71,,
532861,36541,,89,
532861,7820,,77,
532861,45355,89,,
532861,35556,77,,
532851,1638,,80,
532851,9758,,87,
532851,37206,80,,
532851,45355,87,,
534083,21776,,86,
534083,1638,,74,
534083,21689,,65,
534083,36541,65,,
534083,43715,74,,
534083,45355,86,,
534419,9758,,77,
534419,7820,,77,
534419,45355,77,,90
534419,35556,77,,
536041,21776,,83,
536041,44584,,63,
536041,7820,,69,
536041,27015,63,,
536041,45355,83,,
536041,35556,69,,
536199,13755,,45,
536199,36541,,82,
536199,35556,,82,
536199,28928,45,,
536199,5675,82,,
536199,7820,82,,
520165,43715,,75,
520165,44584,75,,
536829,14177,,88,
536829,13755,88,,
538196,44584,,66,
538196,35556,,67,
538196,45355,66,,
538196,7820,67,,
538726,21776,,9,
538726,35556,,74,
538726,44584,9,,
538726,45355,74,,
540046,9758,,79,
540046,45355,79,,
540029,27015,,89,
540029,44584,,66,
540029,35556,,85,
540029,14177,,,65
540029,28928,66,,
540029,45355,89,,
540029,7820,85,,
540017,35556,,71,
540017,43715,71,,
540022,9758,,53,
540022,7820,,72,
540022,27015,,,50
540022,37206,53,,
540022,45355,72,,
541010,27015,,75,
541010,36541,,81,
541010,5675,81,,
541010,45355,75,,
540996,27015,,77,
540996,36541,,85,
540996,35556,,69,
540996,5675,85,,
540996,43715,77,,
540996,45355,69,,
542241,5204,,59,
542241,7820,,89,
542241,5675,59,,
542241,45355,89,,
542236,44584,,79,
542236,36541,,77,
542236,5675,77,,
542236,45355,79,,
542926,44584,,89,
542926,5556,,86,
542926,9758,86,,
542926,45355,89,,
543268,44584,,78,
543268,45355,78,,
543577,35556,,84,
543577,9758,84,,
544032,9758,,89,
544032,45355,89,,
544547,44584,,46,
544547,5556,,70,
544547,36541,,,45
544547,5675,46,,
544547,35556,70,,
545436,44584,,64,
545436,9758,,84,
545436,45355,84,,
545436,35556,64,,
547331,21776,,70,
547331,36541,,89,
547331,5675,89,,
547331,35556,70,,
548320,21776,,59,
548320,44584,59,,
548320,35556,90,,
548234,44584,,63,
548234,36541,,74,
548234,5556,,84,
548234,21689,74,,
548234,45355,84,,
548234,35556,63,,
548946,44584,,72,
548946,45355,90,,
548946,35556,72,,
549304,44584,,60,
549304,36541,,86,
549304,9758,,72,
549304,28928,,,40
549304,21776,86,,
549304,21689,60,,
549304,35556,72,,
549797,27015,,66,
549797,21776,,67,
549797,45355,67,,
549797,41795,66,,
550934,27015,,76,
550934,5556,,76,
550934,5675,76,,
550934,45355,76,,
550941,21776,,78,
550941,45355,78,,
551258,27015,,79,
551258,13755,,58,
551258,21776,,67,
551258,14177,,,80
551258,36541,58,,
551258,45355,79,,
551258,41795,67,,
540317,43715,,62,
540317,7820,,62,
540317,45355,62,,
540317,35556,62,,
498225,17470,,89,
498225,26297,,70,
498225,41795,,70,
498225,37206,89,,
498225,5675,70,,
498225,36541,70,,
499915,17470,,11,
499915,36541,,30,
499915,41795,,86,
499915,14177,30,,
499915,26297,86,,
499915,9758,11,,
505310,8286,,68,
505310,27015,,67,
505310,41795,,81,
505310,15136,68,,
505310,37206,67,,
505310,35556,81,,
505977,15136,,33,
505977,21233,,78,
505977,41795,,68,
505977,8286,33,,
505977,37206,68,,
505977,17470,78,,
509493,29172,,25,
509493,17470,,60,
509493,27015,25,,
509493,26297,60,,
511858,15136,,16,
511858,13755,,44,
511858,9758,,89,
511858,8286,16,,
511858,17470,89,,
511858,26297,44,,
494216,17470,,69,
494216,7820,,84,
494216,37206,69,,
494216,35556,84,,
492476,13755,,81,
492476,5675,,73,
492476,4961,73,,
492476,35556,81,,
492464,17470,,78,
492464,9758,,77,
492464,37206,78,,
492464,35556,77,,
492978,5204,,47,
492978,4961,47,,
489953,21776,,61,
489953,17470,,116,
489953,4961,,102,
489953,36541,102,,
489953,41795,116,,
489953,35556,61,,
494101,21776,,89,
494101,17470,,88,
494101,37206,88,,
494101,4961,89,,
494092,5204,,76,
494092,4961,76,,
497104,21233,,50,
497104,5675,,85,
497104,27015,50,,
497104,36541,85,,
497083,17470,,70,
497083,41795,70,,
498802,5675,,49,
498802,17470,,14,
498802,4961,,66,
498802,26297,49,,
498802,41795,14,,
498802,7820,66,,
500155,17470,,72,
500155,9758,,82,
500155,4961,72,,
500155,41795,82,,
500415,41795,,80,
500415,37206,80,,
501026,5204,,76,
501026,43715,76,,
502094,41795,,71,
502094,4961,71,,
502794,41795,,83,
502794,35556,83,,
503383,17470,,76,
503383,35556,76,,
503909,21776,,77,
503909,13755,77,,
504302,13755,,53,
504302,9758,,62,
504302,37206,53,,
504302,35556,62,,
505324,13755,,81,
505324,17470,,66,
505324,41795,66,,
505324,35556,81,,
505967,41795,,77,
505967,37206,77,,
506827,9758,,63,
506827,41795,,64,
506827,17470,64,,
506827,35556,63,,
507157,21776,,75,
507157,41795,,84,
507157,17470,75,,
507157,45355,84,,
507700,35556,,84,
507700,9758,84,,
507698,41795,,83,
507698,35556,,65,
507698,37206,90,,
507698,17470,83,,
507698,9758,65,,
509233,41795,,81,
509233,35556,81,,
511847,37206,,80,
511847,4961,,65,
511847,41795,65,,
511847,35556,80,,
511833,4961,,68,
511833,17470,68,,
511821,5675,,51,
511821,17470,,70,
511821,7820,,74,
511821,4961,51,,
511821,41795,70,,
511821,35556,74,,
511805,27015,,62,
511805,17470,,81,
511805,41795,81,,
511805,35556,62,,
512896,21776,,76,
512896,5675,,76,
512896,14177,,,66
512896,26297,76,,
512896,35556,76,,
513428,5675,,71,
513428,17470,,60,
513428,41795,60,,
513428,35556,71,,
514815,37206,,25,
514815,21776,,56,
514815,7820,,62,
514815,5675,,,52
514815,4961,,,53
514815,27015,25,,
514815,17470,62,,
514815,26297,56,,
514813,21776,,75,
514813,17470,,62,
514813,45355,75,,
514813,41795,62,,
514798,7820,,76,
514798,41795,76,,
514789,21233,,65,
514789,21776,65,,
515076,21776,,21,
515076,5204,,88,
515076,35556,,59,
515076,8286,,,21
515076,46287,21,,
515076,5675,88,,
515076,9758,59,,
515527,21776,,71,
515527,45355,,83,
515527,35556,,16,
515527,17470,83,,
515527,4961,71,,
515527,9758,16,,
495184,17470,,18,
495184,5204,,23,
495184,36541,23,,
495184,41795,18,,
509223,21776,,75,
509223,5675,,,90
509223,41795,75,,
496171,35556,,72,
496171,9758,72,,
463895,14177,,61,
463895,6578,,62,
463895,8943,,61,
463895,26297,61,,
463895,36541,62,,
463895,18869,61,,
460973,6578,,66,
460973,8943,,80,
460973,14207,80,,
460973,26297,66,,
461776,4961,,72,
461776,6578,,56,
461776,18869,,80,
461776,26297,56,,
461776,36541,72,,
461776,41795,80,,
462317,3855,,58,
462317,32159,,45,
462317,18869,,66,
462317,40576,45,,
462317,36541,58,,
462317,41795,66,,
462110,6578,,70,
462110,41795,,67,
462110,40576,70,,
462110,18869,67,,
463220,8943,,89,
463220,18869,,83,
463220,41795,83,,
463220,36344,89,,
463215,9708,,45,
463215,9758,,81,
463215,18869,,64,
463215,14207,45,,
463215,41795,64,,
463215,36344,81,,
463812,36541,,57,
463812,10608,,73,
463812,14207,57,,
463812,36344,73,,
464381,37206,,80,
464381,6578,,72,
464381,26297,72,,
464381,36541,80,,
464686,40576,,45,
464686,7718,,77,
464686,4961,,45,
464686,6578,45,,
464686,36541,45,,
464686,36344,77,,
465889,7718,,76,
465889,26297,,23,
465889,4961,23,,
465889,36541,76,,
